subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft
10,43,44,74,38,50,25,54,46,23,30,42,34,20,62,53,24,1
10,47,39,56,37,35,51,69,22,32,76,60,64,56,65,40,42,0
10,47,15,54,38,32,34,58,23,53,66,50,34,52,65,21,42,0
10,49,71,34,56,72,46,39,37,60,78,36,74,48,72,60,57,0
10,56,66,84,35,78,50,68,68,34,61,47,34,73,47,70,63,1
10,63,50,86,59,52,53,61,85,47,48,36,70,53,29,67,71,1
10,48,52,61,60,69,69,26,77,60,36,20,57,72,47,48,40,1
10,32,19,44,39,45,62,29,18,15,43,67,51,44,55,51,42,0
10,57,40,76,36,37,47,66,60,42,45,20,40,76,50,39,40,0
10,46,52,46,18,22,29,60,23,43,40,47,74,40,21,61,52,0
10,65,60,57,21,30,42,57,51,15,30,54,45,57,28,35,33,1
10,53,54,53,21,49,37,26,60,41,40,76,65,36,46,62,62,0
10,55,36,46,83,72,46,60,43,43,56,60,47,40,34,61,18,1
10,70,59,60,51,83,79,57,38,49,75,55,40,34,63,67,42,1
10,36,58,29,57,57,60,73,39,67,66,67,47,67,81,36,56,0
10,44,36,73,68,54,72,56,41,61,40,58,40,18,45,41,61,1
10,74,48,54,73,50,39,35,49,37,32,25,72,51,43,33,43,0
10,74,68,71,52,52,70,30,49,62,45,61,27,29,64,40,61,1
10,59,80,65,55,34,62,42,61,56,15,41,53,43,68,53,44,1
10,46,40,68,50,26,42,30,60,21,28,55,54,27,25,20,50,1
10,72,49,76,28,63,66,46,61,74,37,42,55,32,45,32,55,1
10,47,57,69,28,35,30,27,42,43,45,39,63,73,38,69,38,0
10,32,35,27,32,68,66,39,37,84,45,31,58,44,64,46,51,0
10,50,69,54,37,36,26,65,55,82,47,60,43,67,47,49,74,0
10,75,59,49,27,68,53,54,38,49,42,83,69,63,56,55,82,0
10,64,60,64,32,53,53,36,25,73,42,38,68,59,65,83,46,0
10,43,45,44,81,50,75,45,39,41,27,52,42,28,38,76,37,1
10,36,18,24,23,61,37,45,42,33,39,39,55,60,64,60,24,0
10,54,59,63,31,43,26,37,65,77,73,42,65,70,45,52,42,0
10,41,50,15,31,51,53,51,59,80,55,34,64,58,36,47,52,0
10,16,23,55,26,56,40,36,41,37,49,35,60,78,28,41,51,0
10,47,46,53,62,27,42,75,55,52,42,59,71,38,73,81,72,0
10,19,28,61,50,27,42,47,46,38,40,67,32,74,52,34,47,0
10,20,40,37,41,48,21,62,28,36,26,72,34,45,47,65,49,0
10,54,61,86,51,64,35,40,47,86,56,62,53,68,50,91,56,0
10,75,57,54,46,54,37,23,39,72,43,39,73,51,64,82,54,0
10,60,54,47,45,79,35,41,71,77,55,59,95,56,52,70,57,0
10,38,32,37,36,68,68,51,54,79,77,55,46,48,66,41,60,0
10,24,35,36,21,50,25,54,60,65,50,44,35,35,76,38,53,1
10,84,53,36,40,41,57,58,39,46,23,18,62,52,43,42,41,0
10,30,56,28,31,66,60,49,40,80,71,50,47,63,49,43,32,1
10,54,28,45,64,53,72,48,72,53,48,73,27,38,37,31,52,1
10,73,72,50,46,55,48,80,43,48,35,36,67,33,69,56,41,1
10,46,57,52,53,77,44,42,27,33,26,66,22,42,33,37,55,1
10,65,66,62,39,58,31,57,33,81,51,38,77,60,49,72,53,0
10,87,76,48,70,62,56,44,69,53,65,66,36,65,42,33,74,0
10,45,70,38,68,43,29,43,44,23,27,25,32,67,41,49,46,0
10,78,47,60,79,47,44,64,45,69,45,41,31,63,31,48,62,0
10,62,47,50,78,57,31,42,40,31,61,51,54,27,19,44,33,1
10,60,57,46,18,51,42,23,50,48,24,69,57,64,63,48,59,1
10,20,31,38,60,30,24,33,56,25,37,50,35,48,64,71,44,0
10,42,87,64,63,44,72,71,80,74,66,60,51,64,44,59,27,1
10,46,35,34,53,70,24,38,46,42,68,40,47,41,59,43,79,0
10,54,61,37,81,88,61,62,68,67,46,40,57,77,31,46,58,1
10,44,43,62,60,34,47,17,44,30,61,66,66,72,44,42,56,0
10,54,29,40,53,41,59,36,16,75,66,39,60,39,30,52,41,0
10,49,51,61,41,33,29,63,73,28,34,30,72,42,41,50,24,1
10,28,30,35,50,62,36,50,71,74,53,71,69,45,32,42,66,1
10,33,52,57,76,66,59,75,70,36,49,37,59,48,76,35,60,1
10,85,81,55,63,50,50,49,53,59,53,31,39,80,52,44,58,1
10,69,50,60,64,63,39,53,26,63,51,28,46,30,20,54,53,1
10,62,57,31,32,41,70,57,49,50,59,60,56,96,47,52,59,0
10,80,60,89,53,44,53,76,64,47,44,73,38,68,65,61,34,1
10,22,52,18,60,41,44,55,42,61,56,45,49,66,47,62,18,0
10,48,64,37,49,33,62,22,29,55,67,50,68,49,20,60,51,0
10,74,55,54,44,29,58,36,66,36,51,17,23,62,51,44,38,0
10,67,45,48,65,89,68,51,71,41,73,54,29,57,59,49,78,1
10,74,37,31,57,51,56,56,37,42,48,72,79,60,38,64,62,0
10,48,32,29,48,17,56,37,65,35,50,28,64,69,69,45,49,0
10,37,69,45,46,55,28,64,62,41,75,52,80,53,49,63,78,0
10,30,26,58,71,33,30,41,42,55,37,43,48,76,59,60,30,0
10,63,78,62,86,54,81,49,47,43,55,61,38,66,30,71,68,1
10,52,25,56,52,32,69,56,69,29,43,28,33,75,49,47,32,1
10,19,26,49,40,58,35,54,26,27,55,65,33,60,37,61,54,0
10,30,53,40,33,45,39,68,21,74,47,52,36,29,65,42,67,0
10,82,66,33,54,74,51,71,69,59,74,54,40,54,52,28,65,1
10,34,38,60,39,60,44,47,82,60,51,33,66,55,63,87,61,1
10,27,47,53,68,78,57,58,47,51,51,25,46,33,63,62,30,1
10,67,50,21,32,28,31,46,41,19,69,50,43,52,45,65,56,0
10,59,57,33,41,32,55,57,76,60,54,87,71,42,60,50,78,0
10,28,67,33,64,62,55,52,58,57,37,43,20,66,38,30,46,0
10,52,75,54,57,36,60,53,82,58,29,74,41,48,28,56,55,1
10,69,56,57,64,40,85,65,81,35,70,47,56,80,55,49,45,1
10,60,25,43,48,36,27,20,21,51,26,52,53,50,71,39,23,0
10,55,62,71,38,40,40,32,70,74,69,74,68,32,45,60,64,1
10,65,75,40,53,88,65,48,67,38,51,39,66,63,61,31,70,0
10,53,52,61,54,77,44,58,21,79,67,44,55,76,60,79,40,0
10,35,55,50,71,47,71,30,63,81,53,71,74,32,69,68,53,0
10,34,36,21,24,54,64,39,57,32,58,38,61,63,74,46,44,0
10,37,71,47,65,48,79,68,69,36,55,60,25,53,70,57,49,1
10,34,15,56,32,39,31,25,58,74,54,30,36,59,38,37,51,1
10,58,49,54,42,24,18,22,41,59,29,60,52,31,54,68,40,0
10,61,42,56,28,43,67,26,55,25,57,57,23,42,21,49,35,1
10,36,48,50,57,63,77,45,28,61,40,43,60,27,18,30,47,1
10,57,31,33,26,25,69,44,51,40,56,59,72,57,45,24,56,0
10,60,54,30,17,27,34,31,40,57,32,26,71,45,56,52,35,0
10,44,54,40,49,69,87,42,57,53,53,79,84,50,59,64,82,0
10,56,36,27,45,20,28,23,63,67,49,54,53,27,44,28,64,0
10,50,48,42,62,53,76,82,42,35,72,40,57,37,38,67,30,1
10,55,42,30,55,52,53,15,55,65,54,52,24,70,64,48,56,0
10,39,51,38,48,52,77,42,29,69,37,42,20,21,31,30,34,1
10,66,53,74,58,51,32,31,58,53,67,90,71,57,68,42,46,0
10,29,71,44,41,45,59,46,24,66,39,57,33,52,62,44,76,0
10,31,69,46,33,51,62,47,64,39,61,25,52,38,41,59,17,1
10,80,57,50,37,48,69,34,64,22,24,56,55,51,39,53,60,1
10,45,24,42,42,48,49,65,76,23,54,23,46,28,43,61,34,1
10,48,55,40,38,75,82,48,50,45,57,49,21,41,42,66,27,1
10,39,40,54,34,22,15,53,19,35,28,50,55,47,32,38,71,0
10,45,68,72,59,43,61,30,55,55,60,47,29,24,66,42,39,1
10,39,71,59,65,51,43,29,58,53,70,36,85,56,74,52,65,0
10,48,69,49,46,20,34,32,38,51,53,71,71,41,37,52,32,0
10,37,31,42,58,79,42,47,46,30,25,41,21,50,57,59,27,1
10,25,49,48,62,51,59,82,53,63,92,57,46,57,53,70,74,0
10,41,30,30,53,52,27,33,72,61,60,33,60,27,53,74,48,0
10,63,29,42,52,69,50,35,31,20,19,58,32,35,35,56,37,0
10,50,20,37,68,51,50,39,54,65,60,70,59,60,22,62,54,1
10,54,59,44,43,18,60,60,62,78,75,65,58,73,62,33,52,0
10,72,36,52,39,75,44,49,44,24,32,58,38,44,26,61,51,1
10,38,39,65,50,66,35,69,62,43,21,68,38,44,60,34,31,0
10,28,49,50,47,26,62,39,66,61,47,46,65,83,32,60,53,1
10,56,23,46,24,41,65,37,45,53,58,28,49,47,73,40,74,0
10,42,41,51,57,70,64,26,45,39,25,28,33,66,31,31,62,1
10,52,68,49,64,44,31,28,58,61,58,62,74,78,42,37,53,0
10,50,16,59,20,52,29,42,34,57,31,75,42,36,40,50,56,0
10,27,61,65,54,54,33,69,63,54,55,67,69,36,58,82,77,0
10,57,41,48,59,57,35,25,21,36,48,51,70,29,54,47,76,0
10,50,41,35,15,62,22,41,44,53,55,46,67,29,60,50,24,0
10,28,36,58,38,15,43,53,52,61,76,33,60,38,56,45,33,1
10,53,52,25,52,51,42,22,67,54,74,61,28,63,62,42,62,0
10,61,82,77,57,42,56,58,38,49,45,49,64,38,74,32,36,0
10,42,29,52,23,16,33,57,42,31,64,59,28,59,52,33,46,0
10,47,69,53,33,60,47,72,32,42,67,75,53,80,56,75,46,0
10,65,48,29,38,46,76,50,59,18,46,28,26,57,46,53,60,1
10,66,30,78,55,63,49,51,74,57,43,64,26,56,68,47,35,1
10,26,58,40,41,32,34,58,68,46,56,70,67,61,67,27,50,0
10,32,71,43,68,38,43,43,40,42,36,45,37,15,64,22,37,0
10,49,71,34,38,58,37,41,21,53,64,58,69,47,59,59,23,1
10,49,51,27,46,44,60,52,16,74,42,38,42,59,69,66,39,0
10,50,56,52,62,51,22,64,34,34,31,70,30,25,56,42,32,0
10,33,66,75,73,59,50,47,63,71,37,46,56,40,58,25,53,1
10,50,32,36,40,43,69,71,47,23,33,43,35,62,38,19,58,1
10,66,44,65,58,49,63,23,58,90,51,54,76,74,52,50,70,0
10,33,34,60,37,56,57,21,35,49,67,56,35,43,77,32,44,0
10,40,67,18,37,40,61,53,46,17,19,49,51,43,51,26,37,0
10,32,44,56,26,35,45,64,22,42,54,63,70,47,44,65,23,0
10,53,47,32,59,85,44,52,50,54,35,46,66,47,15,51,33,1
10,26,46,64,29,47,19,57,38,43,58,31,33,56,74,53,57,0
10,34,66,48,33,43,78,56,55,29,55,61,29,59,44,23,43,1
10,53,47,27,68,58,38,36,31,50,63,46,48,81,59,34,67,0
10,73,40,53,79,82,52,69,47,62,59,52,82,51,40,37,41,1
10,46,31,60,74,29,45,36,39,53,26,24,37,64,37,32,19,1
10,63,26,30,43,38,57,66,42,26,66,47,64,60,45,58,68,1
10,47,22,72,26,45,40,48,34,39,71,57,71,36,54,46,35,0
10,49,31,54,75,43,25,52,56,86,76,48,60,50,58,46,39,1
10,68,84,56,55,37,57,46,41,79,77,47,63,64,69,38,80,0
10,40,39,71,36,35,45,20,26,54,37,30,28,67,64,47,64,0
10,41,61,41,46,19,63,34,27,64,55,18,49,48,64,46,65,0
10,70,63,52,57,82,40,74,80,50,43,58,63,50,61,83,36,1
10,26,47,44,33,75,44,42,27,73,33,41,61,60,38,38,65,1
10,52,52,37,62,72,61,44,29,42,47,51,66,67,70,86,70,0
10,45,24,69,51,29,44,48,53,44,44,41,58,84,47,52,67,0
10,47,54,52,20,61,52,46,70,28,43,57,44,30,63,22,48,1
10,56,57,30,17,46,61,36,52,85,44,46,68,44,42,46,58,0
10,23,36,50,38,68,49,63,39,45,39,47,21,34,56,17,20,1
10,67,24,47,36,58,55,36,40,38,23,22,47,61,44,16,21,1
10,60,40,65,26,71,70,61,53,71,30,31,43,58,46,26,51,1
10,61,52,89,71,51,67,40,50,42,33,72,57,44,34,56,66,1
10,28,46,61,32,57,59,50,27,35,67,46,58,76,65,54,32,0
10,54,71,73,73,51,55,25,58,46,25,56,72,34,44,50,52,0
10,47,80,29,40,43,42,52,58,31,41,16,60,30,33,45,54,1
10,82,75,78,62,44,46,52,68,47,41,75,44,73,65,39,41,0
10,69,25,52,47,44,40,30,56,40,62,72,53,48,54,41,84,0
10,52,60,31,47,38,21,37,66,26,39,29,19,59,57,26,20,1
10,52,54,76,63,39,68,34,47,44,29,55,51,20,52,64,41,1
10,83,46,37,54,57,52,65,41,47,76,43,69,66,68,87,59,0
10,21,42,50,75,52,36,55,51,24,49,61,27,21,35,35,48,1
10,67,41,36,31,45,27,65,54,43,38,56,76,76,45,60,53,0
10,37,64,60,62,51,50,22,55,39,62,38,50,65,78,80,63,0
10,42,68,29,57,69,44,44,67,48,57,80,46,68,73,46,75,0
10,71,58,55,41,52,71,53,87,67,40,54,37,72,42,32,58,1
10,64,33,26,19,19,41,32,51,49,67,40,52,39,18,54,54,0
10,32,51,45,67,60,25,47,57,43,48,48,70,47,53,89,59,0
10,46,23,36,41,73,37,60,53,16,53,29,23,47,27,56,40,1
10,35,20,60,51,51,19,27,27,20,53,54,36,40,53,60,62,0
10,53,64,54,42,42,39,72,79,51,29,18,50,57,50,61,40,1
10,56,38,40,60,25,60,62,31,39,41,62,83,63,47,53,62,0
10,65,62,77,75,39,38,49,72,23,37,66,40,43,65,48,63,0
10,52,53,47,16,22,26,44,28,46,22,36,49,63,61,55,29,0
10,34,60,50,42,62,71,80,42,42,36,68,39,41,52,60,21,1
10,72,60,64,43,52,71,85,42,24,38,56,63,59,49,75,46,1
10,43,54,72,51,35,76,45,66,39,24,59,42,55,54,25,59,1
10,50,32,70,25,37,54,48,52,33,35,79,58,53,68,53,54,0
10,58,19,58,54,42,44,66,63,50,71,74,80,48,52,78,43,0
10,22,66,44,35,46,48,39,70,59,27,36,24,48,15,49,25,1
10,60,76,43,51,60,83,82,54,48,62,49,60,43,27,77,58,1
10,83,65,56,76,48,40,74,72,40,68,38,41,43,64,78,55,1
10,39,27,49,29,22,66,36,36,52,57,48,17,53,38,61,53,1
10,36,35,23,63,65,29,48,45,52,28,59,68,59,51,35,71,0
10,66,58,43,70,29,73,56,65,52,41,62,32,66,26,59,40,1
10,38,60,70,43,47,46,75,69,67,76,53,45,57,57,90,71,0
10,33,57,64,39,48,18,39,27,50,65,53,24,50,41,73,45,0
10,41,62,75,41,35,37,50,66,29,29,27,29,49,69,48,38,1
10,56,57,53,48,27,28,42,71,69,64,77,42,53,74,43,48,0
10,33,19,31,39,41,56,55,67,30,45,54,34,68,66,49,71,0
10,72,67,30,46,62,63,40,53,37,25,64,24,43,45,62,45,0
10,28,34,20,28,61,32,55,37,25,53,51,44,68,25,60,38,0
10,53,66,39,58,47,59,88,57,70,42,60,40,26,62,43,43,1
10,52,59,64,69,23,33,51,38,67,25,27,22,32,47,41,49,1
10,36,47,57,47,65,88,49,49,57,61,50,24,29,32,67,47,1
10,43,66,47,45,27,39,49,18,77,45,28,50,70,49,55,47,0
10,25,34,45,49,48,54,71,30,39,46,42,48,17,21,18,54,1
10,67,23,47,36,53,23,46,57,42,43,64,51,73,67,31,68,0
10,32,65,48,70,49,29,69,57,17,40,71,34,44,49,47,37,0
10,65,18,48,33,58,50,41,34,29,62,55,53,54,48,85,45,0
10,59,27,34,58,49,65,45,66,26,57,41,42,36,33,69,26,0
10,76,34,46,57,39,29,43,52,39,66,81,59,66,53,41,37,0
10,69,47,60,38,50,73,35,66,45,64,20,32,54,57,47,40,1
10,73,64,64,71,41,33,45,65,35,42,62,39,62,64,33,30,1
10,57,40,62,63,80,89,58,70,54,25,50,69,73,60,45,57,1
10,22,44,39,31,38,39,38,75,48,64,57,25,41,36,63,61,1
10,35,72,50,56,60,49,38,81,55,28,61,61,30,41,39,61,1
11,78,34,52,68,61,42,53,60,66,48,59,32,36,46,54,21,1
11,32,54,60,61,56,24,40,58,58,48,84,71,61,43,61,34,1
11,59,35,67,58,56,55,20,52,30,52,42,72,41,38,29,32,1
11,56,72,55,61,40,69,57,88,69,53,33,29,57,64,49,63,1
11,55,43,22,43,44,50,67,29,42,49,45,70,39,60,45,78,0
11,33,75,66,58,44,59,54,75,67,60,68,44,36,51,27,39,1
11,41,43,85,55,71,45,44,48,27,24,60,51,33,35,62,54,1
11,28,53,60,60,49,84,57,53,25,56,40,33,56,64,23,56,1
11,40,70,43,29,36,52,31,59,37,52,59,87,59,37,53,56,0
11,38,46,43,49,83,39,52,67,27,47,41,37,32,30,55,74,0
11,26,25,35,32,61,60,47,42,45,36,80,50,60,59,33,53,0
11,31,38,31,35,26,56,15,64,49,64,45,39,51,20,52,67,0
11,38,45,35,36,49,59,76,59,34,41,45,43,17,41,33,70,1
11,17,67,37,51,49,38,52,51,22,42,42,23,50,61,16,31,1
11,28,33,16,60,35,27,53,36,50,51,63,18,34,49,56,59,0
11,58,56,26,39,44,67,62,63,62,41,58,40,45,16,30,33,1
11,64,32,80,43,56,44,51,63,90,72,68,66,48,69,46,58,0
11,50,61,42,45,67,32,67,28,34,21,49,65,39,25,49,38,0
11,40,45,53,62,32,66,79,67,75,53,67,79,79,69,40,53,0
11,55,41,69,33,49,59,44,74,46,66,45,59,45,40,25,22,1
11,61,37,68,44,70,52,40,27,20,30,45,33,42,24,53,66,1
11,31,41,68,58,56,44,24,46,71,52,79,36,44,47,59,57,0
11,24,54,68,56,42,35,48,63,75,76,55,61,73,49,49,36,0
11,79,57,39,67,66,63,47,40,70,23,40,50,64,50,45,36,1
11,63,72,64,39,27,51,57,53,51,40,46,40,24,47,73,28,0
11,54,72,80,56,46,81,75,47,62,74,38,39,63,42,68,38,1
11,65,34,49,64,47,29,32,56,66,65,51,63,30,77,55,48,0
11,23,53,49,45,26,26,63,35,63,49,64,59,49,57,25,27,0
11,62,72,58,46,65,36,32,59,43,52,18,29,62,53,33,58,1
11,57,51,50,53,15,51,27,39,36,43,63,55,39,38,75,65,0
11,66,76,55,55,63,31,75,73,58,35,70,64,53,49,28,54,0
11,85,50,64,63,82,72,68,39,58,45,36,61,44,74,48,74,1
11,82,58,48,56,64,26,56,65,41,63,34,57,27,63,35,52,1
11,32,35,49,57,68,36,62,26,43,52,73,68,51,62,29,67,0
11,41,59,46,27,55,44,18,55,45,39,63,46,61,59,75,32,0
11,62,49,44,30,65,55,45,81,74,85,54,47,51,80,61,53,0
11,42,47,16,24,42,42,69,39,52,75,54,30,59,59,54,29,0
11,52,59,52,19,32,50,47,65,19,16,51,48,39,33,56,42,0
11,61,55,20,53,49,45,64,37,39,54,30,24,40,69,36,21,1
11,40,43,49,62,34,63,79,64,49,54,38,55,38,31,19,67,1
11,40,33,40,48,54,50,78,61,63,55,90,70,55,43,52,66,0
11,54,37,70,61,56,80,78,68,74,35,76,51,49,44,47,37,1
11,36,42,57,73,39,74,37,54,59,70,66,36,47,67,59,84,0
11,60,85,82,55,46,68,52,73,55,69,42,46,73,61,30,60,1
11,57,41,72,63,31,27,53,45,63,66,40,58,73,74,35,60,0
11,39,24,28,45,38,39,53,72,63,68,44,42,66,68,34,40,1
11,59,69,72,74,56,39,86,64,33,67,53,51,62,53,37,76,1
11,51,34,41,29,70,49,50,68,35,33,27,26,32,67,38,60,1
11,57,29,75,35,50,52,37,39,59,34,72,53,43,81,58,64,0
11,18,66,51,55,39,37,36,43,48,68,55,74,48,28,71,45,0
11,37,30,50,68,16,29,48,45,55,39,67,71,60,40,31,47,0
11,60,30,62,51,53,66,32,32,40,44,30,65,46,18,22,44,1
11,41,77,26,50,65,51,43,54,35,79,77,61,51,53,60,58,1
11,37,34,34,22,42,54,70,50,69,39,25,69,54,55,49,60,0
11,70,61,24,37,56,38,55,49,76,55,62,43,34,49,63,81,0
11,57,50,76,71,36,78,55,77,70,40,46,69,71,56,40,40,1
11,24,42,38,71,38,48,51,29,64,66,42,37,51,39,46,78,1
11,54,61,47,55,54,89,86,59,66,76,63,32,62,37,40,61,1
11,83,80,45,78,57,53,54,46,77,33,59,44,33,51,63,63,1
11,29,28,24,27,71,43,34,48,65,57,28,53,56,62,28,41,1
11,48,31,21,24,39,28,62,56,57,47,52,64,61,22,51,31,1
11,28,21,55,37,18,60,24,41,41,33,38,57,44,68,23,53,1
11,63,57,64,40,51,41,48,83,79,44,89,57,73,47,59,69,0
11,25,73,62,34,44,49,50,48,63,54,38,51,84,50,67,49,0
11,67,66,55,47,75,64,46,28,66,17,54,49,49,38,59,33,1
11,44,65,29,73,75,57,51,46,58,34,31,30,64,49,35,61,1
11,64,40,72,42,43,72,50,39,55,45,37,64,48,24,20,48,1
11,50,81,77,52,54,39,65,46,21,43,35,38,61,61,60,57,1
11,76,40,68,31,58,68,46,52,23,43,49,40,71,54,40,37,1
11,52,64,67,61,73,86,43,41,64,60,43,57,20,60,61,51,1
11,39,50,60,64,54,37,22,36,32,63,37,15,27,38,28,44,1
11,24,53,64,64,62,43,64,70,69,78,85,74,53,60,48,49,1
11,71,74,73,66,83,42,42,58,69,64,42,48,31,66,71,39,1
11,72,50,43,61,45,73,33,67,65,39,51,66,46,27,32,30,1
11,64,83,71,48,49,47,52,38,71,36,66,33,36,35,55,43,1
11,29,47,58,61,24,54,53,70,61,42,43,55,86,66,50,77,0
11,48,34,48,27,67,59,38,68,24,35,63,53,36,32,18,48,1
11,44,56,55,34,26,33,32,66,72,61,61,29,67,45,52,39,0
11,76,41,43,25,62,59,54,45,50,42,75,32,33,31,31,30,1
11,46,55,80,55,25,65,61,54,62,46,66,25,44,28,33,48,1
11,77,70,56,82,38,67,53,72,47,26,53,48,71,50,63,71,1
11,61,45,74,62,64,35,39,65,27,39,57,66,29,54,57,27,1
11,43,47,43,70,68,56,22,53,54,26,43,69,33,37,52,21,1
11,37,58,55,74,71,44,37,44,45,41,17,53,25,49,63,36,1
11,37,74,41,51,51,31,71,61,81,59,51,80,54,46,60,79,0
11,35,36,44,49,24,65,22,33,60,47,53,24,74,44,43,48,0
11,55,68,40,48,50,82,64,81,47,38,52,27,74,64,38,56,1
11,39,41,28,68,66,50,34,45,29,46,26,23,41,35,29,67,1
11,69,31,63,69,75,82,68,55,61,48,58,32,80,51,37,65,0
11,32,39,59,28,74,48,31,40,64,46,44,46,57,57,32,80,0
11,51,49,48,30,29,41,73,35,25,53,58,50,68,70,62,47,0
11,41,73,67,71,55,53,39,40,47,70,54,46,28,48,26,41,1
11,36,24,16,42,33,44,64,40,67,49,24,32,65,48,44,49,1
11,77,74,68,39,51,51,60,83,56,49,62,73,62,21,58,42,1
11,33,55,46,54,24,26,60,30,37,57,51,70,28,65,55,33,1
11,53,19,37,54,19,34,59,40,57,47,32,31,64,55,42,73,0
11,58,80,62,58,65,29,42,66,39,69,54,28,66,27,52,54,1
11,48,27,61,34,33,62,58,28,58,43,65,44,57,33,77,42,0
11,32,36,28,54,21,69,31,33,46,75,30,56,50,43,52,26,0
11,57,22,41,41,52,70,41,43,66,56,84,44,33,54,60,59,0
11,57,34,60,76,64,67,42,72,65,28,47,69,42,52,58,28,1
11,66,70,62,44,59,47,26,47,46,55,32,37,20,57,22,59,1
11,48,78,78,49,76,50,56,45,26,70,38,65,42,49,50,66,1
11,58,80,50,45,46,31,57,50,24,18,58,40,56,56,41,45,1
11,34,59,22,37,64,32,50,42,40,41,58,57,42,50,57,83,0
11,35,37,59,60,34,21,37,19,23,46,28,48,57,54,68,53,0
11,47,77,55,60,33,49,38,40,31,36,37,70,48,29,41,20,1
11,67,36,71,52,62,59,30,39,38,26,64,24,43,61,37,52,1
11,64,48,72,52,41,55,87,62,42,56,34,68,34,47,73,58,1
11,65,60,26,35,30,49,43,56,56,62,46,76,48,70,55,28,1
11,39,37,56,76,39,57,69,55,69,80,66,65,69,31,55,71,1
11,45,62,21,59,35,60,28,43,48,40,71,40,34,63,68,62,0
11,64,16,43,25,31,33,27,35,26,60,60,44,50,19,47,46,0
11,40,52,65,73,73,60,44,80,67,28,40,45,45,38,54,75,1
11,39,43,45,35,62,48,79,52,75,77,33,56,50,71,54,77,0
11,61,78,36,63,61,56,38,38,56,27,28,70,50,58,35,35,0
11,77,72,42,52,53,48,81,68,39,47,28,55,75,41,53,65,1
11,71,57,39,48,72,72,46,76,27,63,47,74,56,54,38,56,1
11,51,24,38,72,44,55,36,51,55,60,36,29,34,17,22,47,1
11,59,35,62,29,43,56,31,26,42,38,48,38,62,77,65,47,0
11,67,82,51,31,64,43,53,45,51,55,25,58,51,39,21,57,1
11,54,52,48,40,83,47,37,35,31,46,32,71,34,26,38,29,1
11,27,56,46,35,55,37,71,64,45,40,39,69,71,69,67,72,0
11,32,69,37,47,62,30,29,42,65,37,46,44,52,69,43,80,0
11,56,62,53,66,61,87,84,41,33,54,59,37,48,67,75,50,0
11,44,58,60,46,44,23,44,21,30,68,56,62,42,56,37,71,0
11,57,36,15,42,63,39,45,54,39,46,79,54,41,67,61,44,0
11,39,41,41,76,58,32,34,47,86,49,35,56,53,47,62,56,0
11,64,60,62,92,62,57,38,46,74,50,49,58,65,53,24,40,1
11,37,60,61,89,51,50,47,45,55,49,51,63,42,15,31,47,1
11,75,47,45,39,66,38,39,39,45,79,44,57,53,66,49,79,0
11,33,31,18,36,41,65,57,48,70,26,45,49,71,49,42,53,0
11,58,42,74,83,75,72,46,61,63,73,25,62,44,55,59,44,1
11,81,57,45,59,48,63,76,85,51,64,48,53,54,61,73,24,1
11,45,71,60,23,55,62,44,44,50,39,66,70,81,73,61,41,0
11,49,47,54,32,28,41,17,61,50,49,52,67,40,43,39,81,0
11,64,58,45,46,55,75,49,25,63,60,34,48,26,34,37,26,1
11,50,48,86,44,41,46,56,65,20,45,40,54,60,30,65,49,1
11,50,64,26,79,53,47,49,62,48,75,92,65,57,62,45,74,0
11,50,49,35,71,43,25,54,64,23,42,28,44,19,52,56,51,1
11,32,43,64,69,56,52,44,30,33,60,52,33,48,31,40,15,0
11,42,47,70,57,43,21,46,60,58,37,46,75,59,58,55,84,0
11,57,43,49,22,22,56,42,57,50,37,56,57,52,86,39,39,0
11,37,43,40,43,58,58,15,66,55,56,46,55,64,75,58,26,0
11,18,25,44,52,59,43,52,59,67,77,68,46,34,62,36,57,0
11,45,57,61,81,56,33,37,48,46,58,44,30,18,43,38,62,1
11,20,41,50,43,25,40,54,67,55,61,51,33,73,55,27,55,0
11,40,41,60,51,89,56,45,63,28,27,69,39,62,47,52,47,1
11,75,63,83,50,74,83,49,47,57,54,42,48,58,86,53,36,1
11,52,56,51,34,38,28,69,72,32,49,16,59,52,34,31,57,1
11,58,30,40,35,64,29,45,64,41,29,31,16,58,50,39,17,1
11,22,34,48,32,64,40,29,19,63,35,51,59,66,42,45,20,0
11,33,40,33,65,28,26,19,50,44,44,68,27,65,55,29,42,0
11,64,55,20,48,62,52,38,30,41,42,18,38,19,58,52,35,1
11,55,70,28,46,29,24,32,35,58,33,44,34,36,79,57,50,0
11,40,34,60,69,64,54,26,47,45,41,53,17,58,17,43,45,1
11,73,49,52,39,38,30,50,29,19,38,43,62,30,51,28,23,1
11,75,67,59,44,47,87,65,52,86,64,45,45,39,54,41,43,1
11,36,35,65,62,37,61,30,39,60,58,53,32,43,83,42,65,0
11,38,58,40,54,64,51,27,76,66,55,61,34,69,73,81,49,0
11,62,61,52,44,23,45,36,65,18,22,31,38,64,47,52,34,1
11,57,53,51,48,86,48,46,34,41,37,47,25,30,73,35,55,1
11,19,39,45,31,37,68,44,26,50,35,27,43,56,51,78,39,1
11,65,36,61,46,49,50,19,58,77,58,64,52,80,46,35,65,0
